Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
61340,FUJI CORPORATION,Prime,Machinery,March,March,,,Stock prices,1948/07/24
61350,"Makino Milling Machine Co.,Ltd.",Prime,Machinery,March,March,,,Stock prices,1951/05/01
61360,OSG Corporation,Prime,Machinery,November,November,,,Stock prices,1938/03/26
61370,"KOIKE SANSO KOGYO CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1936/12/08
61380,"DIJET INDUSTRIAL CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1950/12/23
61400,"Asahi Diamond Industrial Co.,Ltd.",Prime,Machinery,March,March,,,Stock prices,1937/10/09
61410,"DMG MORI CO.,LTD.",Prime,Machinery,December,December,,,Stock prices,1948/10/26
61430,"Sodick Co.,Ltd.",Prime,Machinery,December,December,,,Stock prices,1976/08/03
61440,"Seibu Electric & Machinery Co.,Ltd.",Standard,Machinery,March,March,,,Stock prices,1939/02/01
61450,"NITTOKU CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1972/09/28
61460,DISCO CORPORATION,Prime,Machinery,March,March,,,Stock prices,1940/03/02
61470,"YAMAZAKI CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1960/09/01
61490,"Odawara Engineering Co.,Ltd.",Standard,Machinery,December,December,,,Stock prices,1979/10/15
61500,"TAKEDA MACHINERY CO.,LTD.",Standard,Machinery,May,May,,,Stock prices,1971/06/02
61510,"NITTO KOHKI CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1951/06/04
61550,"TAKAMATSU MACHINERY CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1961/07/01
61560,A-ONE SEIMITSU INC.,Standard,Machinery,June,June,,,Stock prices,1990/07/02
61570,"NS TOOL CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1979/12/06
61580,"WAIDA MFG.CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1946/10/22
61590,"MICRON MACHINERY CO.,LTD.",Standard,Machinery,August,August,,,Stock prices,1961/10/06
61610,ESTIC CORPORATION,Standard,Machinery,March,March,,,Stock prices,1993/08/25
61640,"TAIYO KOKI CO.,LTD.",Standard,Machinery,December,December,,,Stock prices,1988/05/23
61650,"PUNCH INDUSTRY CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1975/03/29
61660,"NAKAMURA CHOUKOU CO.,LTD.",Growth,Machinery,March,March,,,Stock prices,1970/12/21
61670,"Fuji Die Co.,Ltd.",Prime,Machinery,March,March,,,Stock prices,1956/04/03
61680,ONE GROUP CORP.,TOKYO PRO Market,Machinery,June,June,,,Stock prices,1976/09/03
61710,C.E.Management Integrated Laboratory Co.Ltd,Standard,Services,December,December,,,Stock prices,1985/10/01
61730,Aqualine Ltd.,Growth,Services,February,February,,,Stock prices,1995/11/01
61740,"DENTAS CO.,LTD.",TOKYO PRO Market,Services,March,March,,,Stock prices,1996/06/11
61760,Brangista Inc.,Growth,Services,September,September,,,Stock prices,2000/11/30
61770,AppBank Inc.,Growth,Services,December,December,,,Stock prices,2012/01/23
61780,"JAPAN POST HOLDINGS Co.,Ltd.",Prime,Services,March,March,,,Stock prices,2006/01/23
61800,"GMO Media,Inc.",Growth,Services,December,December,,,Stock prices,2000/10/13
61810,Tameny Inc.,Growth,Services,March,March,,,Stock prices,2004/06/15
61820,MetaReal Corporation,Growth,Services,February,February,,,Stock prices,1952/04/05
61830,"BELLSYSTEM24 HOLDINGS,INC.",Prime,Services,February,February,,,Stock prices,2014/06/23
61840,"Kamakura Shinsho,Ltd.",Prime,Services,January,January,,,Stock prices,1984/04/17
61850,SMN Corporation,Standard,Services,March,March,,,Stock prices,2000/03/21
61860,"ICHIKURA CO.,LTD.",Standard,Services,March,March,,,Stock prices,1991/02/05
61890,Global Kids Company Corp.,Standard,Services,September,September,,,Stock prices,2015/10/01
61900,"PhoenixBio Co.,Ltd.",Growth,Services,March,March,,,Stock prices,2002/03/04
61910,AirTrip Corp.,Prime,Services,September,September,,,Stock prices,2007/05/11
61930,"Virtualex Holdings,Inc.",Growth,Services,March,March,,,Stock prices,1999/06/15
61940,"Atrae,Inc.",Prime,Services,September,September,,,Stock prices,2003/10/24
61950,"HOPE,INC.",Growth,Services,March,March,,,Stock prices,1993/10/29
61960,"Strike Company,Limited",Prime,Services,September,September,,,Stock prices,1997/07/11
61970,Solasto Corporation,Prime,Services,March,March,,,Stock prices,1968/10/02
61980,"CAREER CO.,LTD.",Growth,Services,September,September,,,Stock prices,2009/04/28
61990,"SERAKU Co.,Ltd.",Standard,Services,August,August,,,Stock prices,1987/12/21
