Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
94700,"GAKKEN HOLDINGS CO.,LTD.",Prime,Information & Communication,September,September,,,Stock prices,1947/03/31
94740,"ZENRIN CO.,LTD.",Prime,Information & Communication,March,March,,,Stock prices,1961/04/19
94750,"Shobunsha Holdings,Inc.",Standard,Information & Communication,March,March,,,Stock prices,1964/06/11
94760,"CHUOKEIZAI-SHA HOLDINGS,INC.",Standard,Information & Communication,September,September,,,Stock prices,1948/10/13
94780,"SE Holdings and Incubations Co.,Ltd.",Standard,Information & Communication,March,March,,,Stock prices,1985/12/19
94790,"Impress Holdings, Inc.",Standard,Information & Communication,March,March,,,Stock prices,1992/04/01
95010,"Tokyo Electric Power Company Holdings,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95020,"Chubu Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95030,"The Kansai Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95040,"The Chugoku Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95050,Hokuriku Electric Power Company,Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95060,"Tohoku Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95070,"Shikoku Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95080,"Kyushu Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95090,"Hokkaido Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1951/05/01
95110,"The Okinawa Electric Power Company,Incorporated",Prime,Electric Power & Gas,March,March,,,Stock prices,1972/05/15
95130,"Electric Power Development Co.,Ltd.",Prime,Electric Power & Gas,March,March,,,Stock prices,1952/09/16
95140,EF-ON INC.,Standard,Electric Power & Gas,June,June,,,Stock prices,1997/05/27
95170,"eREX Co.,Ltd.",Prime,Electric Power & Gas,March,March,,,Stock prices,1999/12/08
95190,"RENOVA,Inc.",Prime,Electric Power & Gas,March,March,,,Stock prices,2000/05/30
95220,"Renewable Japan Co.,Ltd.",Growth,Electric Power & Gas,December,December,,,Stock prices,2012/01/25
95310,"TOKYO GAS CO.,LTD.",Prime,Electric Power & Gas,March,March,,,Stock prices,1885/10/01
95320,"OSAKA GAS CO.,LTD.",Prime,Electric Power & Gas,March,March,,,Stock prices,1897/04/10
95330,"TOHO GAS CO.,LTD.",Prime,Electric Power & Gas,March,March,,,Stock prices,1922/06/26
95340,"HOKKAIDO GAS CO.,LTD.",Prime,Electric Power & Gas,March,March,,,Stock prices,1911/06/29
95350,"HIROSHIMA GAS CO.,LTD.",Prime,Electric Power & Gas,March,March,,,Stock prices,1909/10/30
95360,"SAIBU GAS HOLDINGS CO.,LTD.",Prime,Electric Power & Gas,March,March,,,Stock prices,1930/12/01
95370,"HOKURIKU GAS CO.,LTD.",Standard,Electric Power & Gas,March,March,,,Stock prices,1913/06/02
95390,"KEIYO GAS CO.,LTD.",Standard,Electric Power & Gas,December,December,,,Stock prices,1926/12/26
95430,"SHIZUOKA GAS CO.,LTD.",Prime,Electric Power & Gas,December,December,,,Stock prices,1910/04/16
95510,"METAWATER Co.,Ltd.",Prime,Electric Power & Gas,March,March,,,Stock prices,2008/04/01
95520,M&A Research Institute Holdings Inc.,Prime,Services,September,September,,,Stock prices,2018/10/12
95530,"MicroAd,Inc.",Growth,Services,September,September,,,Stock prices,2007/07/02
95540,"AViC Co.,Ltd.",Growth,Services,September,September,,,Stock prices,2013/07/01
95560,INTLOOP Inc.,Growth,Services,July,July,,,Stock prices,2005/02/25
95570,"airCloset,Inc.",Growth,Services,June,June,,,Stock prices,2014/07/15
95580,"Japaniace Co.,Ltd.",Growth,Services,November,November,,,Stock prices,1999/12/22
95590,"Pear Capital,inc.",TOKYO PRO Market,Services,September,September,,,Stock prices,2020/10/14
95600,PROGRIT Inc.,Growth,Services,August,August,,,Stock prices,2016/09/06
95610,GLAD CUBE Inc.,Growth,Services,December,December,,,Stock prices,2007/01/04
95620,Business Coach Inc.,Growth,Services,September,September,,,Stock prices,2005/04/06
95630,Atlas Technologies Corporation,Growth,Services,December,December,,,Stock prices,2018/01/17
95640,FCE Inc.,Standard,Services,September,September,,,Stock prices,2017/04/21
95650,GLOE Inc.,Growth,Services,October,October,,,Stock prices,2015/11/19
96000,I-NET CORP.,Prime,Information & Communication,March,March,,,Stock prices,1971/04/22
96010,"Shochiku Co.,Ltd.",Prime,Information & Communication,February,February,,,Stock prices,1920/11/08
96020,"TOHO CO.,LTD",Prime,Information & Communication,February,February,,,Stock prices,1932/08/12
96030,"H.I.S.Co.,Ltd.",Prime,Services,October,October,,,Stock prices,1980/12/19
96050,"TOEI COMPANY,LTD.",Prime,Information & Communication,March,March,,,Stock prices,1949/10/01
96100,WILSON LEARNING WORLDWIDE INC.,Standard,Services,March,March,,,Stock prices,1981/12/28
96120,"LUCKLAND CO.,LTD.",Prime,Services,December,December,,,Stock prices,1970/05/15
96130,NTT DATA GROUP CORPORATION,Prime,Information & Communication,March,March,,,Stock prices,1988/05/23
96160,"KYORITSU MAINTENANCE CO.,LTD.",Prime,Services,March,March,,,Stock prices,1979/09/27
96190,"ICHINEN HOLDINGS CO.,LTD.",Prime,Services,March,March,,,Stock prices,1963/05/07
96210,"CTI Engineering Co.,Ltd.",Prime,Services,December,December,,,Stock prices,1963/04/04
96220,"SPACE CO.,LTD.",Prime,Services,December,December,,,Stock prices,1972/10/05
96250,"CERESPO CO.,LTD.",Standard,Services,March,March,,,Stock prices,1977/07/21
96270,AIN HOLDINGS INC.,Prime,Retail Trade,April,April,,,Stock prices,1969/08/02
96280,"SAN HOLDINGS,INC.",Prime,Services,March,March,,,Stock prices,1944/10/02
96290,PCA CORPORATION,Prime,Information & Communication,March,March,,,Stock prices,1980/08/01
96320,"Subaru Enterprise Co.,Ltd.",Standard,Services,January,January,,,Stock prices,1946/02/09
96330,"TOKYO THEATRES COMPANY,INCORPORATED",Standard,Services,March,March,,,Stock prices,1946/06/28
96350,"Musashino Kogyo Co.,Ltd.",Standard,Services,March,March,,,Stock prices,1920/05/15
96360,Kin-Ei Corp.,Standard,Services,January,January,,,Stock prices,1937/05/12
96390,"SANKYO FRONTIER CO.,LTD.",Standard,Services,March,March,,,Stock prices,1969/12/05
96400,"Saison Technology Co.,Ltd.",Standard,Information & Communication,March,March,,,Stock prices,1970/09/01
96440,"TANABE CONSULTING GROUP CO.,LTD.",Prime,Services,March,March,,,Stock prices,1963/04/01
