Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
63610,EBARA CORPORATION,Prime,Machinery,December,December,,,Stock prices,1920/05/20
63620,"Ishii Iron Works Co.,Ltd.",Standard,Machinery,March,March,,,Stock prices,1919/11/20
63630,"Torishima Pump Mfg.Co.,Ltd.",Prime,Machinery,March,March,,,Stock prices,1928/04/20
63640,"HOKUETSU INDUSTRIES CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1938/05/15
63650,DMW CORPORATION,Standard,Machinery,March,March,,,Stock prices,1955/03/26
63660,Chiyoda Corporation,Standard,Construction,March,March,,,Stock prices,1948/01/20
63670,"DAIKIN INDUSTRIES,LTD.",Prime,Machinery,March,March,,,Stock prices,1934/02/11
63680,ORGANO CORPORATION,Prime,Machinery,March,March,,,Stock prices,1941/07/29
63690,TOYO KANETSU K.K.,Prime,Machinery,March,March,,,Stock prices,1941/05/16
63700,Kurita Water Industries Ltd.,Prime,Machinery,March,March,,,Stock prices,1949/07/13
63710,TSUBAKIMOTO CHAIN CO.,Prime,Machinery,March,March,,,Stock prices,1941/01/31
63730,"DAIDO KOGYO CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1933/05/25
63760,"NIKKISO CO.,LTD.",Prime,Precision Instruments,December,December,,,Stock prices,1950/03/07
63780,"KIMURA CHEMICAL PLANTS CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1950/06/09
63790,RAIZNEXT Corporation,Prime,Construction,March,March,,,Stock prices,1938/07/20
63800,"ORIENTAL CHAIN MFG. CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1947/08/26
63810,ANEST IWATA Corporation,Prime,Machinery,March,March,,,Stock prices,1948/06/02
63820,TRINITY INDUSTRIAL CORPORATION,Standard,Machinery,March,March,,,Stock prices,1946/10/02
63830,"DAIFUKU CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1937/05/20
63840,"SHOWA SHINKU CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1958/08/26
63870,SAMCO INC.,Prime,Machinery,July,July,,,Stock prices,1979/09/01
63900,"KATO WORKS CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1935/01/20
63910,KAJI TECHNOLOGY CORPORATION,Standard,Machinery,March,March,,,Stock prices,1934/02/01
63920,YAMADA CORPORATION,Standard,Machinery,March,March,,,Stock prices,1939/12/20
63930,"YUKEN KOGYO CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1947/04/05
63950,TADANO LTD.,Prime,Machinery,December,December,,,Stock prices,1948/08/24
63960,"Unozawa-gumi Iron Works,Limited",Standard,Machinery,March,March,,,Stock prices,1933/12/15
64000,"FUJI SEIKI CO.,LTD.",Standard,Machinery,December,December,,,Stock prices,1965/07/01
64020,"KANEMATSU ENGINEERING CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1971/09/01
64030,"SUIDO KIKO KAISHA,LTD.",Standard,Machinery,March,March,,,Stock prices,1936/01/15
