Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
73090,SHIMANO INC.,Prime,Transportation Equipment,December,December,,,Stock prices,1940/01/29
73130,"TS TECH CO.,LTD.",Prime,Transportation Equipment,March,March,,,Stock prices,1948/08/19
73140,"ODAWARA AUTO-MACHINE MFG.CO.,LTD.",Standard,Transportation Equipment,December,December,,,Stock prices,1979/10/15
73170,"Matsuya R&D Co.,Ltd",Growth,Transportation Equipment,March,March,,,Stock prices,1982/08/07
73180,"SERENDIP HOLDINGS Co.,Ltd.",Growth,Transportation Equipment,March,March,,,Stock prices,2006/08/02
73200,Japan Living Warranty Inc.,Growth,Other Financing Business,June,June,,,Stock prices,2009/03/12
73220,"San ju San Financial Group,Inc.",Prime,Banks,March,March,,,Stock prices,2018/04/02
73250,IRRC Corporation,Growth,Insurance,June,June,,,Stock prices,1995/07/24
73260,"SBI Insurance Group Co.,Ltd.",Growth,Insurance,March,March,,,Stock prices,2016/12/19
73270,"Daishi Hokuetsu Financial Group,Inc.",Prime,Banks,March,March,,,Stock prices,2018/10/01
73370,"Hirogin Holdings,Inc.",Prime,Banks,March,March,,,Stock prices,2020/10/01
73420,WealthNavi Inc.,Growth,Securities & Commodity Futures,December,December,,,Stock prices,2015/04/28
73430,"Broad-Minded Co.,Ltd.",Growth,Insurance,March,March,,,Stock prices,2002/01/09
73450,Ai Partners Financial Inc.,Growth,Other Financing Business,March,March,,,Stock prices,2006/02/08
73470,"Mercuria Holdings Co.,Ltd.",Prime,Securities & Commodity Futures,December,December,,,Stock prices,2021/07/01
73500,"Okinawa Financial Group,Inc.",Prime,Banks,March,March,,,Stock prices,2021/10/01
73510,Goodpatch Inc.,Growth,Services,August,August,,,Stock prices,2011/09/01
73520,TWOSTONE&Sons Inc.,Growth,Services,August,August,,,Stock prices,2013/10/02
73530,"KIYO Learning Co.,Ltd.",Growth,Services,December,December,,,Stock prices,2010/01/04
73540,Direct Marketing MiX Inc.,Prime,Services,December,December,,,Stock prices,2017/08/03
73550,"Issunbou Co.,Ltd.",TOKYO PRO Market,Services,July,July,,,Stock prices,2005/08/11
73560,Retty Inc.,Growth,Services,September,September,,,Stock prices,2010/11/15
73570,"GEOCODE CO.,Ltd.",Standard,Services,February,February,,,Stock prices,2005/02/14
73580,Poppins Corporation,Standard,Services,December,December,,,Stock prices,2016/10/03
73590,"Tokyo Communications Group,Inc.",Growth,Services,December,December,,,Stock prices,2015/05/15
73600,"ONDECK Co.,Ltd.",Growth,Services,November,November,,,Stock prices,2007/12/28
73610,"Human Creation Holdings,Inc.",Growth,Services,September,September,,,Stock prices,2016/10/03
73620,Terminalcare Support Institute Inc.,Growth,Services,December,December,,,Stock prices,2010/02/02
73630,baby calendar Inc.,Growth,Services,December,December,,,Stock prices,1991/04/05
73640,"RYUKYU ASTEEDA Sports Club Co.,Ltd.",TOKYO PRO Market,Services,December,December,,,Stock prices,2018/02/23
73660,LITALICO Inc.,Prime,Services,March,March,,,Stock prices,2020/04/01
73670,"CELM,Inc.",Standard,Services,March,March,,,Stock prices,2016/08/26
73680,"HYOJITO Co.,Ltd.",Standard,Services,March,March,,,Stock prices,1967/02/21
73690,"Meiho Holdings,Inc.",Growth,Services,June,June,,,Stock prices,2017/02/01
73700,"Enjin Co.,Ltd.",Growth,Services,May,May,,,Stock prices,2007/03/06
73710,Zenken Corporation,Growth,Services,June,June,,,Stock prices,1978/07/14
73720,Decollte Holdings Corporation,Growth,Services,September,September,,,Stock prices,2016/12/13
73730,"Aidma Holdings,Inc.",Growth,Services,August,August,,,Stock prices,2008/12/22
73740,Interworks Confidence Inc.,Growth,Services,March,March,,,Stock prices,2014/08/05
73750,"REFINVERSE Group,Inc.",Growth,Services,June,June,,,Stock prices,2021/07/02
73760,"BCC Co.,Ltd.",Growth,Services,September,September,,,Stock prices,2014/01/20
73770,"DN HOLDINGS CO.,LTD.",Standard,Services,June,June,,,Stock prices,2021/07/14
73780,ASIRO Inc.,Growth,Services,October,October,,,Stock prices,2016/04/18
