Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
17430,"KOATSU KOGYO CO.,LTD.",Standard,Construction,September,September,,,Stock prices,1959/11/10
174A0,"AGENTEC Co.,Ltd.",TOKYO PRO Market,Information & Communication,March,March,,,Stock prices,2004/01/29
17570,"Souken Ace Co.,Ltd.",Standard,Construction,March,March,,,Stock prices,1965/02/19
17580,"Taiyo Kisokogyo Co.,Ltd.",Standard,Construction,January,January,,,Stock prices,1967/05/01
175A0,"Will Smart Co.,LTD.",Growth,Information & Communication,March,March,,,Stock prices,2012/12/12
17620,"TAKAMATSU CONSTRUCTION GROUP CO.,LTD.",Prime,Construction,March,March,,,Stock prices,1965/06/07
17640,KUDO CORPORATION,Standard,Construction,June,June,,,Stock prices,1971/07/01
17660,TOKEN CORPORATION,Prime,Construction,April,April,,,Stock prices,1976/07/17
17680,SONEC CORPORATION,Standard,Construction,March,March,,,Stock prices,1944/03/14
176A0,Rezil Inc.,Growth,Electric Power & Gas,June,June,,,Stock prices,1994/11/21
17700,"FUJITA ENGINEERING CO.,LTD.",Standard,Construction,March,March,,,Stock prices,1964/10/28
17730,YTL Corporation Berhad,Prime Foreign Stocks,Construction,June,June,,,Stock prices,-
17750,FUJI FURUKAWA ENGINEERING & CONSTRUCTION CO.LTD.,Standard,Construction,March,March,,,Stock prices,1938/07/05
17760,"SUMIKEN MITSUI ROAD CO., LTD.",Standard,Construction,March,March,,,Stock prices,1948/02/24
177A0,"Kohjin Bio Co.,Ltd.",Growth,Chemicals,March,March,,,Stock prices,1981/04/20
17800,YAMAURA CORPORATION,Prime,Construction,March,March,,,Stock prices,1960/08/30
17830,"Fantasista Co.,Ltd.",Standard,Real Estate,September,September,,,Stock prices,1950/08/01
17860,Oriental Shiraishi Corporation,Prime,Construction,March,March,,,Stock prices,1952/10/21
17870,"Nakabohtec Corrosion Protecting Co.,Ltd.",Standard,Construction,March,March,,,Stock prices,1951/08/27
17880,SANTO CORPORATION,Standard,Construction,June,June,,,Stock prices,1954/07/21
17890,"ETS Holdings Co.,Ltd.",Standard,Construction,September,September,,,Stock prices,1935/12/12
178A0,Global X Innovative Bluechip Top 10+ ETF,ETFs,-,-,-,,,Stock prices,-
17930,"OHMOTO GUMI CO.,LTD.",Standard,Construction,March,March,,,Stock prices,1937/12/19
17950,MASARU CORPORATION,Standard,Construction,September,September,,,Stock prices,1957/09/30
17980,MORIYA CORPORATION,Standard,Construction,March,March,,,Stock prices,1955/08/02
17990,DAIICHI KENSETSU CORPORATION,Standard,Construction,March,March,,,Stock prices,1942/09/23
179A0,Global X 25+ Year T-Bond ETF (JPY Hedged),ETFs,-,-,-,,,Stock prices,-
18010,TAISEI CORPORATION,Prime,Construction,March,March,,,Stock prices,1917/12/28
18020,OBAYASHI CORPORATION,Prime,Construction,March,March,,,Stock prices,1936/12/19
18030,SHIMIZU CORPORATION,Prime,Construction,March,March,,,Stock prices,1937/08/24
18050,TOBISHIMA CORPORATION,Prime,Construction,March,March,,,Stock prices,1947/03/03
18070,"WATANABE SATO CO.,LTD.",Standard,Construction,March,March,,,Stock prices,1938/12/20
18080,HASEKO Corporation,Prime,Construction,March,March,,,Stock prices,1946/08/22
180A0,Global X 25+ Year T-Bond ETF,ETFs,-,-,-,,,Stock prices,-
18100,"MATSUI CONSTRUCTION CO.,LTD.",Standard,Construction,March,March,,,Stock prices,1939/01/20
18110,THE ZENITAKA CORPORATION,Standard,Construction,March,March,,,Stock prices,1931/04/10
18120,KAJIMA CORPORATION,Prime,Construction,March,March,,,Stock prices,1930/02/22
18130,Fudo Tetra Corporation,Prime,Construction,March,March,,,Stock prices,1947/01/28
18140,"DAISUE CONSTRUCTION CO.,LTD.",Prime,Construction,March,March,,,Stock prices,1947/03/20
18150,TEKKEN CORPORATION,Prime,Construction,March,March,,,Stock prices,1944/02/01
181A0,MAXIS US Treasury Bond 1-3 Year ETF (Unhedged),ETFs,-,-,-,,,Stock prices,-
18200,"Nishimatsu Construction Co.,Ltd.",Prime,Construction,March,March,,,Stock prices,1937/09/20
